Cartogip,ID Cartogip,GeoNetwork,ID GeoNetwork
pompier - Détection des feux 2015,1399,SMEGREG - Office international de l'eau - Recherches de fuites - techniques et méthodes de détection en réseau d'eau potable,276a2826-7696-431b-9cfe-04a50e128125
pompier - Sens de propagation 2017,1407,SMEGREG - SOGREAH - Protection de la 19 - Prise d'eau de Galgon - Etude de propagation d'une pollution,03035c1a-3f3b-4796-bb28-393f66f015ba
pompier - Inondations (<=90jrs),1480,SMEGREG - - Restauration des ouvrages de protection contre les inondations de Prequ'ile d'Ambès, opération de reprofilage et d'entretien des protections du lieu-dit Duluc ( Saint-Louis-de-Montferrand),15628897-134f-4fc1-acab-6be305ffa00a
telespazio - Z2 en fausse couleur,1531,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S2 en fausse couleur,1556,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S3 en fausse couleur,1748,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Isodistance 400m,1794,GIP - Landes : Carroyage 400m,de7714ab-a66e-4f47-8d52-6867aca0f113
telespazio - S4 en fausse couleur,1873,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
sidpc - Plans obligatoires,1895,Plans de Gestion des étiages (PGE),ba357840-f411-11dc-a12c-001517506902
pompier - Sens de propagation 2017,1898,SMEGREG - SOGREAH - Protection de la 19 - Prise d'eau de Galgon - Etude de propagation d'une pollution,03035c1a-3f3b-4796-bb28-393f66f015ba
reseau_routier - PK routier,1965,CD64 - Limites d'agglomération sur le réseau routier du département des pyrénées atlantiques,e50596bb-c93f-499c-aee0-02e7eadc479f
pompier - Action offensive,1975,ENSAP - TPFE - Une action culturelle à Niort,c0c54722-7306-414f-a1e5-8c10609da58a
pompier - Ressource Déclivité,1977,SMEGREG - BRGM - Shéma directeur de gestion de la ressource en eau du département de la Gironde,ffa9f043-135a-48cd-b273-4b04be60bea8
pompier - Ressource - Alimentation en eau,1983,SMEGREG - SOGERLEC SUD-OUEST - Alimentation en eau des zones industrielles du nord de bordeaux et sauvegarde de la nappe Eocène,81f3cdc0-71f4-4d17-941a-a93527379023
pompier - Sectorisation géographique,1990,SMEGREG - BRGM - Cahier géographique,450275c9-6e22-4df7-8ae0-c496498b512e
pompier - Action defensive,1993,ENSAP - TPFE - Une action culturelle à Niort,c0c54722-7306-414f-a1e5-8c10609da58a
pompier - Moyens Intervention SP,1998,ENSAP - TPFE - Habiter la ville, intervention locale et logements neufs en centre ancien,7c7664c2-34c1-407a-a16c-06d07c15b13f
pompier - Action offensive,2008,ENSAP - TPFE - Une action culturelle à Niort,c0c54722-7306-414f-a1e5-8c10609da58a
pompier - Sectorisation géographique,2014,SMEGREG - BRGM - Cahier géographique,450275c9-6e22-4df7-8ae0-c496498b512e
pompier - Action defensive,2016,ENSAP - TPFE - Une action culturelle à Niort,c0c54722-7306-414f-a1e5-8c10609da58a
pompier - Moyens Intervention SP,2021,ENSAP - TPFE - Habiter la ville, intervention locale et logements neufs en centre ancien,7c7664c2-34c1-407a-a16c-06d07c15b13f
pompier - Ressource Déclivité,2025,SMEGREG - BRGM - Shéma directeur de gestion de la ressource en eau du département de la Gironde,ffa9f043-135a-48cd-b273-4b04be60bea8
pompier - Ressource - Alimentation en eau,2027,SMEGREG - SOGERLEC SUD-OUEST - Alimentation en eau des zones industrielles du nord de bordeaux et sauvegarde de la nappe Eocène,81f3cdc0-71f4-4d17-941a-a93527379023
civb - Partage Confusion,2048,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
limites_admin - Contour Grande Region,4,CRPF - Aquitaine : Contour des PSG,c19708c2-c6ef-4cff-add0-72f93525676e
wms_externe - BRGM Géologie 1/1000000,362,SMEGREG - BRGM - La géothermie,157510ec-3b6d-4fcd-88cf-63f009823dc9
wms_externe - BRGM Banque du sous sol,424,SMEGREG - BRGM - La géothermie,157510ec-3b6d-4fcd-88cf-63f009823dc9
pompier - Lieux dits (SDIS47),528,ENSAP - TPFE - Lieux d'exposition,c96918e9-bf80-4423-8fd7-d867c578abc1
pompier - Buffer 200m REE,621,GIP_INSEE - Aquitaine : estimations carroyées de population à 200m,91bbbc25-8195-4b30-b244-9078c24847ba
bdtopo - Lieux dits (BD Topo),693,ENSAP - TPFE - L'affect des lieux,af2b40b5-0d4d-43a2-8cce-127292f1d629
formation - Nc tampon signalement,709,CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.06.&gt; Formation initiale,81e3cd64-c59a-40a8-8347-d566aa8b15f3
formation - formation mfv signalement buffer,731,CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.06.&gt; Formation initiale,81e3cd64-c59a-40a8-8347-d566aa8b15f3
wms_externe - BRGM Géologie 1/50.000,880,SMEGREG - BRGM - La géothermie,157510ec-3b6d-4fcd-88cf-63f009823dc9
pompier - Lieux dits (SDIS33),917,ENSAP - TPFE - Lieux d'exposition,c96918e9-bf80-4423-8fd7-d867c578abc1
sdis - Barriere police gendarme,1100,GIP - Modèle SDIS AQUITAINE,a83ed99b-e161-4492-9f23-be086ff1e9c5
pgsd - Méthode 2 - Rayon de 1300m,1125,SMEGREG - François LARROQUE/Alain DUPUY - Apports de la méthode sismique réflexion haute résolution à l'identification des structures profondes des formations teriaires en Médoc,cd552b00-0a4c-45d6-a7a9-a32f043d8fc9
indicateurs_conso_fonciere - Bâtiments et équipements,1126,PGB - Pays du Grand Bergeracois : Carte des équipements sportifs,369fe5cb-9043-411c-b489-11fb7d433805
bdtopo - Routes goudronnées,1188,DDT_47 - Lot-et_Garonne :  Routes à Grande Circulation,1a5a4a5c-f73e-4a1b-9ad3-16273b13e9d8
dfci - Projets financés 2012,1326,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
gendarmerie - Police Nationale,1329,SMEGREG - MONTRGNOUL Marielle - AGENAIS Anne -Laurence - RINAUDO Jean - Daniel - Consomation eau potable : statistiques descriptives des enquêtes auprès des ménages des agglomérations de Perpignan et de Montpellier et de l'enquête nationale,67b972ce-2313-402b-9b8c-025bd0dfc9bb
dfci - Projets financés 2013,1348,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
dfci - Projets financés 2014,1349,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
dfci - Projets financés 2015,1350,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
dfci - Brulages diriges 2009,1367,CRALPC - Dordogne - Pays du Grand Bergeracois - 2009,dbfad62e-ebfa-4b1b-b991-8ce2e60d5293
dfci - Brulages diriges 2012,1369,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
dfci - Brulages diriges 2013,1370,CRALPC - Dordogne - Pays du Grand Bergeracois - 2013,95a4bfd6-dac6-4d5c-bd8e-32775073f1a5
dfci - Brulages diriges 2014,1371,CRALPC - Dordogne - Pays du Grand Bergeracois - 2014,6c14ad16-dac0-4cca-8ae6-0d9fd8248641
formation_temp - Formation contour region,1428,CRPF - Aquitaine : Contour des PSG,c19708c2-c6ef-4cff-add0-72f93525676e
z_test_formation - Contour nouvelle region test,1449,ENSAP - TPFE - Nouvelle lecture,72d36080-95ea-421e-b486-552488343bdc
Reserves naturelles regionales,1528,Aquitaine : Réserves Naturelles Régionales (RNR),fr-120066022-jdd-25dc3be2-7a74-48d3-a5d1-606f4df34faf
mobile - Suspicions mobiles,1587,PGB - Pays du Grand Bergeracois : Carte d'état de la couverture téléphonique mobile du Pays du Grand Bergeracois,c8e8e745-c79c-46f7-9be8-5ff7a22de270
wms_externe - SCAN25 Topographique,1742,SMEGREG - BRGM - synthèse des connaissances hydrogéologiques acquises en novembre 1961 sur le territoire de la feuille topographique au 1/25.000 de Bordeaux (803) (coupures n°1 et 2),76658c03-21c9-4800-b43f-cbb86e344d90
dfci - Projets financés 2016,1894,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
ddcspp - Elevage ovin/caprin,25,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
Fond cartographique / Orthophotographie,136,SIBA - Bassin d'Arcachon : Orthophotographie 2005 20cm,795b1024-c5d0-4529-8fea-615b5b3dc435
ddcspp - Elevage ovin/caprin,248,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
pompier - Isodistance 200m,288,GIP_INSEE - Aquitaine : estimations carroyées de population à 200m,91bbbc25-8195-4b30-b244-9078c24847ba
projets_infrastructures - Fuseaux d'études sept. 2012,298,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
projets_infrastructures - Tracé LGV SEA 500m,306,IFN - France : BD ALTI® au pas de 500m,57d5ee0b-b778-4b95-9531-884fd782f330
coz - Sites d'interets économiques (export csv),405,Sites de mesure de la qualité des Lacs,b3f3b8e0-0bc5-11dd-a12c-001517506902
exercice_operationnel - Coupures d'électricité ex 12 2012,460,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
sentier_randonnee - PDIPR projet - itinéraire,581,CRA - Le projet ""Près de chez moi"",bd595774-6949-4673-ac67-8244ba9497ca
exercice_operationnel - Agen 8m50,679,ENSAP - TPFE - Une gare TGV à Agen,ebe6d6fa-2a77-47b6-8f08-40f45665c073
pompier - submersion Vézère 3.75m,758,Submersion Xynthia - Hauteurs d'eau,b82f670d-8ddc-4224-9ac7-a753a3ddde78
pompier - submersion Vézère 4.5m,762,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
exercice_operationnel - Agen 6m50,853,ENSAP - TPFE - Une gare TGV à Agen,ebe6d6fa-2a77-47b6-8f08-40f45665c073
sentier_randonnee - PDIPR projet - départ,872,CRA - Le projet ""Près de chez moi"",bd595774-6949-4673-ac67-8244ba9497ca
02 Mars - Anse de l'Aiguillon,894,SMEGREG - France nature environnement -  la lettre eau - mars 2008,5e69481a-a086-45fd-bd54-75d905a2a7b0
ddcspp - Elevage ovin/caprin,933,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
exercice_operationnel - Agen 7m50,944,ENSAP - TPFE - Une gare TGV à Agen,ebe6d6fa-2a77-47b6-8f08-40f45665c073
projets_infrastructures - Tracés LGV juillet 2012,951,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
projets_infrastructures - Franchissements à vérifier juillet 2012,959,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
projets_infrastructures - Projet talus,969,CRA - Le projet ""Près de chez moi"",bd595774-6949-4673-ac67-8244ba9497ca
exercice_operationnel - Agen 9 m,971,ENSAP - TPFE - Une gare TGV à Agen,ebe6d6fa-2a77-47b6-8f08-40f45665c073
projets_infrastructures - Etiquettes retablissements adaptes rff juillet 2012,994,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
projets_infrastructures - Projet de déviation 2x2voies,996,CRA - Le projet ""Près de chez moi"",bd595774-6949-4673-ac67-8244ba9497ca
exercice_operationnel - PCO Agen,1000,ENSAP - TPFE - Une gare TGV à Agen,ebe6d6fa-2a77-47b6-8f08-40f45665c073
projets_infrastructures - Projet LGV SEA au 01 02 2012,1048,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
importation - Result inteserct vegetation contours asa,1116,SMEAG1 - Contours de la Garonne : Epis,e4db3dfa-7734-42c7-bb33-c5fd0ef8b713
indicateurs_conso_fonciere - Zonages PLU/POS ou CC,1134,CC_LACQ - Modèle CC Lacq,8e23895b-7160-4ce9-8da6-f569d407dd1c
indicateurs_conso_fonciere - Parcelles,1305,CD64 - Parcelles des sites ENS en 2011,9f526fc0-287b-4df1-b871-845a5c0974c1
Référentiel SDIS40 (10/05/2017),1454,GIP - Aquitaine : Référentiel Métier Grande Echelle du GIP ATGeRi,d870e518-3992-42c8-855e-9d49c1c764f9
wms_externe - WMS-Raster-Géoportail - Pléiades 2013,1566,CRALPC - Dordogne - Pays du Grand Bergeracois - 2013,95a4bfd6-dac6-4d5c-bd8e-32775073f1a5
wms_externe - WMS-Raster-Géoportail - Pléiades 2014,1567,CRALPC - Dordogne - Pays du Grand Bergeracois - 2014,6c14ad16-dac0-4cca-8ae6-0d9fd8248641
wms_externe - Transport énergie,1571,DREAL2 - Aquitaine : Le transport de marchandises (nouvelle série) Quantité de marchandises (trafic international) sortantes tous modes de transport (rail, voies navigables, routes),121f998b-7a55-491b-92ab-7a2271b4964f
wms_externe - WMS-Raster-Géoportail - SPOT 6 2014,1577,CRALPC - Dordogne - Pays du Grand Bergeracois - 2014,6c14ad16-dac0-4cca-8ae6-0d9fd8248641
Photo aerienne 1985 lot3,2030,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
Photo aerienne 1985 lot5,2031,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
Photo aerienne 1985 lot1,2032,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
Photo aerienne 1985 lot2,2033,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
Photo aerienne 1985 lot4,2034,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
Photo aerienne 1985 lot6,2035,Zone de montagne au titre de la loi du 9 janvier 1985 - Pyrénées-Atlantiques,fr-120066022-jdd-6e434731-39d6-4f8b-9efd-1ccdcca28563
civb - Parcelles Confusion,2038,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
civb - Parcelles Confusion,2045,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
telespazio - S0 en couleur naturelle,10,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S1 en couleur naturelle,44,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Signalements : Lignes,144,SMEGREG - RTE - Consultation sur lignes aero souterraines EDF Bruges et Bacalan-Forage sous Garonne,47782f25-29e8-4fb9-9601-9f9112771f19
telespazio - Z0 en couleur naturelle,149,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - Z0 en couleur naturelle,150,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Aléa inondation (ref crue 1952),162,DDT_47 - Lot-et-Garonne : PPR Inondation,ecf26603-fa4a-4dd9-8a09-045b15fb4cfc
politiques_publiques - ZUS,279,CD64 - Carte des sites du CG64 en zonages ZUS et CUCS (2013),4a9c44a9-ac13-443f-9cc3-f3d08ea74476
pompier - Signalements : Surfaces,335,NAFU - Aquitaine : Cartographie de l'occupation du sol NAFUVE (Naturel, Agricole, Forêts, Urbanisés, Vigne et surfaces en Eau) à partir des fichiers fonciers MAJIC 2011,6dc2a911-77ac-42e7-944b-8115e7178bef
pompier - Bilan operationnel,400,SMEGREG - AEAG - Bilan sur la qualité des eaux du Bassin Adour Garone en 2004,737455ac-ed59-4d99-a57d-6ebe4a56737d
politiques_publiques - Soutenir les territoires en mutation,477,CD64 - Contrats de territoires futurs,12a337fa-14d9-4771-b5f6-142baaed1c83
projets_infrastructures - Tracé LGV SEA au 21 juin 2011,541,Agendas 21 des EPCI de la Corrèze,fr-120066022-jdd-7dc4ff99-d153-4f75-97d6-74284c9601a5
bdtopo - Bati indifferencie,1180,AUSONIUS - Commune de Langoiran : Cadastre ancien de 1853 - bati,1abc6841-b241-44b8-9962-cf97634f23c9
wms_externe - Aléa inondation - Couche de synthèse,1201,DDT_47 - Lot-et-Garonne : PPR Inondation,ecf26603-fa4a-4dd9-8a09-045b15fb4cfc
telespazio - Z0 en couleur naturelle,1346,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
dreal_tri - Aléa Forte Proba,1414,Délimitation des zones inondables lors d'une crue forte dans le département des Landes,fr-120066022-jdd-8bd69872-a790-4bdb-b503-8410855f42c1
dreal_tri - Aléa Forte Proba,1429,Délimitation des zones inondables lors d'une crue forte dans le département des Landes,fr-120066022-jdd-8bd69872-a790-4bdb-b503-8410855f42c1
dreal_tri - Aléa Moyen Proba,1430,SMEGREG - BRGM - Diagnostic de l'accroissement de la salinité des nappes profondes de l'Eocène moyen en Gironde,78b42748-54bd-4188-89b2-a45bb230f2ac
dreal_tri - Aléa Moyen Proba,1431,SMEGREG - BRGM - Diagnostic de l'accroissement de la salinité des nappes profondes de l'Eocène moyen en Gironde,78b42748-54bd-4188-89b2-a45bb230f2ac
dreal_tri - Aléa Faible Proba,1451,Délimitation des zones inondables lors d'une crue faible dans le département des Landes,fr-120066022-jdd-5da1afa7-2b7f-43e5-8ef7-68bd28471fa8
dreal_tri - Aléa Faible Proba,1452,Délimitation des zones inondables lors d'une crue faible dans le département des Landes,fr-120066022-jdd-5da1afa7-2b7f-43e5-8ef7-68bd28471fa8
telespazio - Z3 en couleur naturelle,1530,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - Z2 en couleur naturelle,1547,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S2 en couleur naturelle,1554,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S3 en couleur naturelle,1747,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S4 en couleur naturelle,1868,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S4 en couleur naturelle,1869,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Ressource - Cheminements,1976,SMEGREG - BRGM - Shéma directeur de gestion de la ressource en eau du département de la Gironde,ffa9f043-135a-48cd-b273-4b04be60bea8
pompier - Moyen de commandement,2000,SMEGREG - BRGM - Diagnostic de l'accroissement de la salinité des nappes profondes de l'Eocène moyen en Gironde,78b42748-54bd-4188-89b2-a45bb230f2ac
pompier - Ressource - Cheminements,2024,SMEGREG - BRGM - Shéma directeur de gestion de la ressource en eau du département de la Gironde,ffa9f043-135a-48cd-b273-4b04be60bea8
pompier - Moyen de commandement,2028,SMEGREG - BRGM - Diagnostic de l'accroissement de la salinité des nappes profondes de l'Eocène moyen en Gironde,78b42748-54bd-4188-89b2-a45bb230f2ac
dfci - Brulages diriges 2015,57,IFN - Lot-et-Garonne : Bd Ortho 2015 (50cm/sol),2683621a-eed8-4a5f-a25f-0e3c6f35042f
patrimoine_culturel - Acteurs culturels - geocodage auto,179,PGB - Pays du Grand Bergeracois : Carte des équipements culturels,62e981b2-7a71-4630-9f7b-5e9722820348
exercice_operationnel - Tonneins 7m,187,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
exercice_operationnel - Tonneins 10m,556,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
sidpc - Plans Communaux de Sauvegarde,607,PREF_33 - Gironde : Plan Communal de Sauvegarde (PCS),9f1024c9-2096-456f-9888-24170eedd240
exercice_operationnel - Marmande 11m,1112,ENSAP - TPFE - Proposition d'évolution de la plaine de la Fihlole à Marmande,b8b6ed20-8421-4a4e-81c3-8612d1c26342
pompier - sdis24 submersion Vézère 5m,1239,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
pompier - sdis24 submersion Vézère 6m,1240,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
dfci - Brulages diriges 2008,1366,RAUDIN2 - France - Arc Atlantique : Fonds Cartographiques des régions 2008,99886f28-6101-46a2-a33c-8494b45ee0a3
dfci - Brulages diriges 2016,1465,LOGOSDIS331 - Gironde : Ordre d'Opérations Départemental Feux de Forêt 2016,a43ca852-2bad-43ba-917e-1a398aaf6f88
ddpp - Elevages de petits ruminants,1845,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
dfci - Brulages diriges 2017,1908,SMEGREG - CONSEIL GENERAL DE LA GIRONDE - Plan climat air énergie de la gironde 2013 - 2017,ccb34f83-bfe9-45fb-970f-a8a556731d9a
pompier - Donnees contextuelles,1997,CD64 - Dictionnaire de donnees pour Micro-zones humides,d87aa070-14fb-4d20-8321-4b33c75828ef
pompier - Sectorisation fonctionnelle,2003,ENSAP - TPFE - Un centre de rééducation et réadaptation fonctionnelle,5c93778b-27a5-4f75-a3fa-f41c57318d7a
pompier - Donnees contextuelles,2018,CD64 - Dictionnaire de donnees pour Micro-zones humides,d87aa070-14fb-4d20-8321-4b33c75828ef
pompier - Sectorisation fonctionnelle,2019,ENSAP - TPFE - Un centre de rééducation et réadaptation fonctionnelle,5c93778b-27a5-4f75-a3fa-f41c57318d7a
icpe - Icpe33 batiments panel,254,Nouvelle-Aquitaine partiel : Rejets aqueux indirect des ICPE - Localisation (ponctuel),fr-120066022-jdd-901e1f81-2dcb-4e71-b2c9-952b5c0c76bd
exercice_operationnel - Marmande 6 m,461,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
exercice_operationnel - Marmande 7 m,568,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
dfci - Travaux financés - saisie ligne,682,SMEGREG - FORAGES MASSE - Rapport travaux,531e9f1b-38ea-4b87-a602-34089d806d4a
exercice_operationnel - Marmande 8 m,690,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
exercice_operationnel - PCO Marmande,863,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
pompier - Detection des feux par date,874,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
reseau_routier - Portail autoroutier,922,Nouvelle-Aquitaine partiel : Trafic routier des réseaux autoroutier non concédé, national et départemental - Localisation (ponctuel),fr-120066022-jdd-96ebcb1a-1089-431c-800d-40007e742e6c
projets_infrastructures - Assainissement existant (CG),985,SIBA - Bassin d'Arcachon : assainissement,26f5367d-74dc-40f6-af82-ef2367693ac8
pompier - Vue sdis24 submersion Vézère 4.5m,1238,Submersion Xynthia - Hauteurs d'eau,b82f670d-8ddc-4224-9ac7-a753a3ddde78
wms_externe - OSM style Google,20,OSM - Aquitaine : OpenStreetMap (OSM),3be4ec9b-ec23-4233-82da-b051def68794
exercice_operationnel - Marmande 10m50,168,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
pompier - Historique alertes (ligne),176,SMEGREG - J-L Valat - A. Ouzoulias - Le service des eaux de l'agglomération bordelaise - historique de l'alimentation en eau potable,e1f2c92a-32de-49e3-b37b-d5746adcfe76
exercice_operationnel - Marmande 9m50,418,ENSAP - TPFE - Le quartier du marché à Marmande,a7ea405f-39c9-4ee0-93ec-10c0e7f1c323
tigf - Canalisation du réseau de distribution du gaz (TIGF),436,TIGF - Aquitaine : Canalisations,8ebac02f-0803-4afe-9b8b-0cbabf389afc
projets_infrastructures - Rétablissements LGV SEA au 05 07 2011,570,CRA - Aquitaine : Les SCOT et Pays en 2011,5f50fde9-39f3-4288-bbca-be0b9cd337d1
projets_infrastructures - TIGF GIRLAND relevé besoins 18/09/2011,618,TIGF - Aquitaine : Canalisations,8ebac02f-0803-4afe-9b8b-0cbabf389afc
exercice_operationnel - Tonneins 6 m,685,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
limites_admin - Découpage administratif,741,SMEGREG - - Complement administratif études environnementales,f9a476cb-f2bf-4c68-9f70-169ddb4ec5c4
pompier - Historique alertes (point),870,SMEGREG - J-L Valat - A. Ouzoulias - Le service des eaux de l'agglomération bordelaise - historique de l'alimentation en eau potable,e1f2c92a-32de-49e3-b37b-d5746adcfe76
pompier - Batiments localisés (SDIS 47),901,INSEE2 - France : Revenus fiscaux localisés,9921c154-b75c-4957-be66-4a2f55ba607f
Relevés recette-cartogip mobile,955,PARC4 - PNR Landes de Gascogne : Relevés phytosociologiques réalisés sur l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"" en 2015.,434196ce-656a-422a-bb48-2b4954366d18
projets_infrastructures - Tracés LGV SEA au 24 06 2011,1024,CRA - Aquitaine : Les SCOT et Pays en 2011,5f50fde9-39f3-4288-bbca-be0b9cd337d1
projets_infrastructures - Tracés LGV 23 06 2011 CoPil,1025,CRA - Aquitaine : Les SCOT et Pays en 2011,5f50fde9-39f3-4288-bbca-be0b9cd337d1
projets_infrastructures - Tracés LGV 26 09 2011 CoPil,1040,CRA - Aquitaine : Les SCOT et Pays en 2011,5f50fde9-39f3-4288-bbca-be0b9cd337d1
pompier - Saisie DECI validé par BRE,1247,Communes couvertes par un document d'urbanisme opposable et numérisé à la date de saisie des données en Corrèze,fr-120066022-jdd-121fa573-8c5e-4f9c-a20a-642b4367dbaf
projets_infrastructures - Tracés LGV 26 09 2011 CoPil,1279,CRA - Aquitaine : Les SCOT et Pays en 2011,5f50fde9-39f3-4288-bbca-be0b9cd337d1
pompier - Moyen infrastructure et logistique,1999,Atlas Aquitaine : Infrastructure de transport,fr-120066022-jdd-39f23065-0d0b-4427-b951-98780d4a97c5
pompier - Moyen infrastructure et logistique,2023,Atlas Aquitaine : Infrastructure de transport,fr-120066022-jdd-39f23065-0d0b-4427-b951-98780d4a97c5
telespazio - Probabilité de mortalité 2010,11,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
Aléa technologique - Couche de synthèse,42,CD47 - Lot-et-Garonne : Couche Wimax,46abc589-9405-4ae0-92cf-e02de3aadfd9
