GeoServer,ID GeoServer,Cartogip,ID Cartogip
Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl--4ecb909f:15b00e4e6d7:53ef,pompier - Detection des feux par date,873
CDC Piémont Oloronais - Périmètre Imedia Projet,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2c03,patrimoine_culturel - Périmètre de protection des monuments historiques (500 m),167
SMEAG -  Station de suivi du bouchon vaseux à Portets (33),FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb2,tigf - Station de compression (TIGF),649
CR Aqutaine - Gisement éolien posé Profondeur < 30 m,FeatureTypeInfoImpl-40b93b40:14ae2b85c52:-1a39,pompier - Sitac (<= 30 jours),428
EPIDROPT - Espèce indésirable dominante Pe_I,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ec2,dfci - Communes à dominante forestière,1598
CR Aqutaine - Gisement éolien posé Profondeur 30 à 45 m,FeatureTypeInfoImpl-40b93b40:14ae2db757c:372c,pompier - Sitac (<= 30 jours),428
SRCE - EF Liaisons principales et Liaisons régionales > 5000 v/j,FeatureTypeInfoImpl--57865d2e:1436bb867e2:33f3,null - Réserves naturelles régionales,1541
EPIDROPT - Espèce indésirable dominante Pe_p,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea8,dfci - Communes à dominante forestière,1598
EPIDROPT - Espèce indésirable dominante RFA_I,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ec0,dfci - Communes à dominante forestière,1598
EPIDROPT - Espèce indésirable dominante RFA_P,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb6,dfci - Communes à dominante forestière,1598
SIAEP LALINDE - Canalisation de Branchement,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-52a5,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
SMEAG -  Ripisylves et essences,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f92,cadastre - Cadastre -  PCI  (2 CDC),472
CG 64 - AEP Ressources en eaux souterraines,FeatureTypeInfoImpl--25d11048:13b23cbf2dc:-2dc9,dreal - Hauteur eaux TRI Tonneins - Marmande (forte probabilité),311
SIBA - Bassins de rétention des eaux usees,FeatureTypeInfoImpl-b616f19:1370de390e3:4c2f,dreal - Hauteur eaux TRI Tonneins - Marmande (forte probabilité),311
SIAEPA de La Brède - Ouvrages de défense incendie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f32,projets_infrastructures - Projet ouvrages hydrauliques,966
SIAEP LALINDE - Canalisation assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-52db,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
SMEAG -  Plantations de peupliers et de pommiers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f94,cadastre - Cadastre -  PCI  (2 CDC),472
SMEAG -  Falaises: hauteur, longueur et rive,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa2,cadastre - Cadastre -  PCI  (2 CDC),472
RFF - Description du régime d'exploitation,FeatureTypeInfoImpl--60870653:141bc392aa4:-68f3,wms_externe - ONF : Forêts relevant du régime forestier,1836
SIAEP LALINDE - Regard assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4daf,projets_infrastructures - Assainissement existant (CG),984
Chambre agriculture 33 - Association de développement agricole et rural,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:-45b3,politiques_publiques - Soutenir le développement durable du littoral aquitain,715
CDC Sarlat Périgord Noir - Assainissement Tabouret,FeatureTypeInfoImpl-21464d69:14ebf34b699:3731,projets_infrastructures - Assainissement existant (CG),984
SIAEP LALINDE - Canalisation de branchement à l'assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4b73,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
SIBA - Collecteur principal des eaux usées,FeatureTypeInfoImpl-b616f19:1370de390e3:4d33,dreal - Hauteur eaux TRI Tonneins - Marmande (forte probabilité),311
CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598,projets_infrastructures - Assainissement existant (CG),984
CR Aqutaine - Bassin Arcachon 1ms Gisement hydrolien brut,FeatureTypeInfoImpl-40b93b40:14ae30c2fb5:5f32,departement33 - Contournement bassin d'Arcachon,382
RFF - LGV Sud Europe Atlantique (Bordeaux-Tours),FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d66,projets_infrastructures - Fuseau retenu LGV GPSO,471
SMBV des Lacs du Born - Forêts dunaires de la Teste de Buch,FeatureTypeInfoImpl--39f1150e:152697fae62:42df,wms_externe - ONF : Forêts relevant du régime forestier,1836
DDT 24 - Aide à l'investissement forestier (2007-2009),FeatureTypeInfoImpl-7a7bae0a:141b7651869:6eee,wms_externe - ONF : Forêts relevant du régime forestier,1836
DDT 24 - Aide à l'investissement forestier (2000-2006),FeatureTypeInfoImpl-7a7bae0a:141b7651869:6e6f,wms_externe - ONF : Forêts relevant du régime forestier,1836
SMBV des Lacs du Born- Bassin versant du lac de Cazaux-Sanguinet,FeatureTypeInfoImpl--658a4c7:14bff0939fa:1526,departement33 - Contournement bassin d'Arcachon,382
CR Aqutaine - Bassin Arcachon 1.5ms Gisement hydrolien brut,FeatureTypeInfoImpl-40b93b40:14ae2fc9792:14ca,departement33 - Contournement bassin d'Arcachon,382
CDC Sarlat Périgord Noir - Assainissement Conduite branchement,FeatureTypeInfoImpl-21464d69:14ebf34b699:3645,projets_infrastructures - Assainissement existant (CG),984
Dreal-TRI-Etablissements installations sensibles - Subm,FeatureTypeInfoImpl-75428ea9:14d43502664:6b23,politiques_publiques - Soutenir le développement durable des quartiers sensibles,719
Dreal-TRI-Etablissements installations sensibles - Debord,FeatureTypeInfoImpl-75428ea9:14d4242e6c2:-6f4c,politiques_publiques - Soutenir le développement durable des quartiers sensibles,719
Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6,dreal - Enveloppes synthetiques (faible probabilité de crues),2
Chef lieu de Canton,FeatureTypeInfoImpl-422659b1:132b0a3003b:-7a86,null - null,18
Préfecture,FeatureTypeInfoImpl-422659b1:132b0a3003b:-7d63,null - null,18
AGRN : Petit patrimoine,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dc0,null - null,18
ALPI-e-Administration-Prestations,FeatureTypeInfoImpl--41c42a6d:1516892b976:-2e15,null - null,18
ALPI-Matériel-Prestations,FeatureTypeInfoImpl--41c42a6d:1516892b976:-baf,null - null,18
ALPI-Actions sociales-Prestations,FeatureTypeInfoImpl--41c42a6d:151688086a7:-460b,null - null,18
ALPI - Prestations aux adhérants,FeatureTypeInfoImpl-85deced:15187b4b383:3a8d,null - null,18
ALPI-Administration générale-Prestations,FeatureTypeInfoImpl--41c42a6d:151688c607b:7984,null - null,18
ALPI -e-Communication-Prestations,FeatureTypeInfoImpl--41c42a6d:1516892b976:-2cee,null - null,18
ALPI-Enfance-Jeunesse-Prestations,FeatureTypeInfoImpl--41c42a6d:1516892b976:-1ede,null - null,18
ALPI - Prestations aux adhérents bis,FeatureTypeInfoImpl--41c42a6d:151681eb580:713b,null - null,18
ALPI-Sécurité informatique-Prestations,FeatureTypeInfoImpl--41c42a6d:1516892b976:-ad1,null - null,18
APRN - Chydro,FeatureTypeInfoImpl--3e77d70f:141987e3e5e:-1570,null - null,18
ARS - Dialyse (Réservé ARS),FeatureTypeInfoImpl-29107397:1504bfcb2ce:407,null - null,18
effet_barriere_cabgeoref_ok,CoverageInfoImpl-245b133a:155fdf3fd34:5036,null - null,18
ARS - SSIAD,FeatureTypeInfoImpl-59b62a1c:15046737959:-5e1c,null - null,18
ARS - HAD (Réservé ARS),FeatureTypeInfoImpl-29107397:1504ca3bbd0:-2fc,null - null,18
ARS - Maternités (réservé ARS),FeatureTypeInfoImpl-6ad66818:13b6699fd64:-59da,null - null,18
ARS - Maternités,FeatureTypeInfoImpl-4148e270:13b6901c0cd:-788b,null - null,18
ARS - Obstétrique (réservé ARS),FeatureTypeInfoImpl-59b62a1c:15047f7182d:-666c,null - null,18
SIAEPA de Saint-Selve - Compteurs de secteurs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f4c,null - null,18
ARS - Obstétrique,FeatureTypeInfoImpl-59b62a1c:15047f7182d:-6d9d,null - null,18
CA Cote Basque Adour - Maternelles et Primaires,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64c3,null - null,18
CA Cote Basque Adour - Hopitaux et Cliniques,FeatureTypeInfoImpl-2245790e:1419d44a43e:-20da,null - null,18
ARS - SLD (Réservé ARS),FeatureTypeInfoImpl-29107397:1504bba11c8:796d,null - null,18
ARS - SSR (Réservé ARS),FeatureTypeInfoImpl-29107397:1504b94e0ea:4b0a,null - null,18
ARS - SSR,FeatureTypeInfoImpl-29107397:1504b94e0ea:4b2e,null - null,18
extracteur_lieu_dit_non_habite,FeatureTypeInfoImpl-50da8329:133db20c97a:-7f15,null - null,18
Chambre agriculture 33 - Marchés de producteurs,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:175a,null - null,18
CDC Piémont Oloronais - eu_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4cad,null - null,18
CR Aqutaine - Gisement éolien flottant,FeatureTypeInfoImpl-40b93b40:14ae2b52e35:3464,null - null,18
CDC Penne d'Agenais - ZU de Tremons,FeatureTypeInfoImpl-2245790e:1419dadf6d9:7636,null - null,18
CA Cote Basque Adour - Garderie,FeatureTypeInfoImpl-2245790e:1419d44a43e:-65b9,null - null,18
CA Cote Basque Adour - EBC Agglo,FeatureTypeInfoImpl-2245790e:1419d64a909:-5510,null - null,18
DDTM 33 - PLU, POS, CC,FeatureTypeInfoImpl-2f336867:1357c56fc95:-775f,null - null,18
CA Cote Basque Adour - Enseignement,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64c1,null - null,18
CA Cote Basque Adour - ER Agglo,FeatureTypeInfoImpl-2245790e:1419d64a909:-4b40,null - null,18
CA Cote Basque Adour - ER Large Agglo,FeatureTypeInfoImpl-2245790e:1419d64a909:-49e4,null - null,18
CA Cote Basque Adour - ER Num Agglo,FeatureTypeInfoImpl-2245790e:1419d64a909:-49e1,null - null,18
EPIDROPT - Arbres instables ATT,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eac,null - null,18
CR Aqutaine - THD Offre Triple-Play,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77c9,null - null,18
Cadaujac - Défense incendie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f14,null - null,18
Cadaujac - Schéma directeur d'assainissement,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f62,null - null,18
CDC Piémont Oloronais - AS1 Péri Eloigné,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2cb7,null - null,18
CDC Piémont Oloronais - AS1 Péri Raproché,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2c01,null - null,18
CDC Piémont Oloronais - Captage,FeatureTypeInfoImpl-2245790e:1419d048044:35,null - null,18
CDC Piémont Oloronais - Parcelle,FeatureTypeInfoImpl-2245790e:1419d048044:4a,null - null,18
CDC Piémont Oloronais - Réservoir,FeatureTypeInfoImpl-2245790e:1419d048044:17b,null - null,18
CDC Piémont Oloronais - PLU Goes,FeatureTypeInfoImpl--79440f42:138767bc643:-7d94,null - null,18
CDC Piémont Oloronais - ep_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4d8e,null - null,18
CDC Piémont Oloronais - ep_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4d5a,null - null,18
CDC Piémont Oloronais - PLU Oloron-Sainte-Marie,FeatureTypeInfoImpl-8d8cbe6:137ba5f09c1:38fc,null - null,18
EPIDROPT - Embâcles Em1,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eba,null - null,18
CDC Piémont Oloronais - poste_relev_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4bd6,null - null,18
CDC Piémont Oloronais - regard_ep_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-3395,null - null,18
CDC Piémont Oloronais - regard_eu_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b0d,null - null,18
CDC Piémont Oloronais - regard_un_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b0b,null - null,18
CDC Sud Pays Basque - Circuit Pedestre,FeatureTypeInfoImpl-66c2438:1379db69c9e:-7206,null - null,18
CDC Sud Pays Basque - Circuit VTT,FeatureTypeInfoImpl-66c2438:1379db69c9e:-638b,null - null,18
CDC Penne d'Agenais - ZU Auradou,FeatureTypeInfoImpl-2245790e:1419dadf6d9:407c,null - null,18
CDC Penne d'Agenais - ZU Massoules,FeatureTypeInfoImpl-2245790e:1419dadf6d9:408b,null - null,18
CDC Penne d'Agenais - Places,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-4dd3,null - null,18
EPIDROPT - Embâcles Em2,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb2,null - null,18
CE24 - Agro-tourisme,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e90,null - null,18
CE24 - Circuits de randonnées équestres,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e94,null - null,18
CE24 - Patrimoine,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e96,null - null,18
CE24 - Structures d'accueil,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e92,null - null,18
test_deflate_1024,CoverageInfoImpl--4e4edcb3:15b48f6356e:-d3c,null - null,18
test_deflate_512,CoverageInfoImpl--4e4edcb3:15b67853721:-5aab,null - null,18
EPIDROPT - Embâcles Em3,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb0,null - null,18
CG 47 - Déchetteries,FeatureTypeInfoImpl--4b05c1c2:134c82984ff:-637b,null - null,18
CG 64 - D64 AEP Captage,FeatureTypeInfoImpl--28e07fc6:137e8b84496:-1802,null - null,18
CG 64 - D64 AEP PPE,FeatureTypeInfoImpl--28e07fc6:137e8b84496:-17ff,dreal - Enveloppes synthetiques (faible probabilité de crues),2
CG 64 - D64 AEP PPI,FeatureTypeInfoImpl--28e07fc6:137e8b84496:-17fc,dreal - Enveloppes synthetiques (faible probabilité de crues),2
CG 64 - D64 AEP PPR,FeatureTypeInfoImpl--28e07fc6:137e8b84496:-17f9,dreal - Enveloppes synthetiques (faible probabilité de crues),2
CG 64 - Signalétique verticale et d'information,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e95,null - null,18
Chambre agriculture 33 - Listing Bienvenue à la ferme,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:171f,null - null,18
Chambre agriculture 33 - Listing des détenteurs d'animaux,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:64dd,null - null,18
extracteur_canton,FeatureTypeInfoImpl-50da8329:133db20c97a:-7f22,null - null,18
extracteur_commune,FeatureTypeInfoImpl-50da8329:133db20c97a:-7b9f,null - null,18
CR Aqutaine - Eolien posé - Calcul des potentiels technico-économiques - Polygone,FeatureTypeInfoImpl-40b93b40:14ae40cab4d:-3442,null - null,18
CR Aqutaine - Houle nearshore - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-40b93b40:14ae3e03095:2e67,null - null,18
CR Aqutaine - Houle offshore - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-40b93b40:14ae3f8038a:5c93,null - null,18
CR Aqutaine - Nearshore Gisement houlomoteur,FeatureTypeInfoImpl-40b93b40:14ae3b0d606:-827,null - null,18
CR Aqutaine - Offshore Gisement houlomoteur,FeatureTypeInfoImpl-40b93b40:14ae3bcf0bc:6e2,null - null,18
CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d,null - null,18
SIRTAQUI - Chambres d'hotes déclarées,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-45cb,null - null,18
SRCE - RB MOSO Plaines agricoles à enjeu de biodiversité,FeatureTypeInfoImpl--1349261:14310b86ff0:-f12,null - null,18
crt_sirtaqui_itineraires_a_velo_test,FeatureTypeInfoImpl-2df639e5:15534890d4c:-61d0,null - null,18
SIRTAQUI - Meubles labellisés,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4547,null - null,18
SIRTAQUI - Organisme de tourisme,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4542,null - null,18
SIRTAQUI - Patrimoine Culturel,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4521,null - null,18
SIRTAQUI - Thermalisme,FeatureTypeInfoImpl-2527ec67:1506121d7ae:3466,null - null,18
SIRTAQUI - Villages de vacances,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44c1,null - null,18
Dreal-TRI-STEU-Subm,FeatureTypeInfoImpl--68c7c94:14d4781f864:6754,null - null,18
extracteur_lieu_dit_habite,FeatureTypeInfoImpl-50da8329:133db20c97a:-7f19,null - null,18
Sous-Préfecture,FeatureTypeInfoImpl-422659b1:132b0a3003b:-7ba1,null - null,18
ARS - Pédiatrie (Réservé ARS),FeatureTypeInfoImpl-29107397:1504c8689af:6d9b,null - null,18
ARS - SLD,FeatureTypeInfoImpl-29107397:1504bc362a2:-5904,null - null,18
CA Cote Basque Adour - Crèche,FeatureTypeInfoImpl-2245790e:1419d36de39:1d3e,null - null,18
CA Cote Basque Adour - Enseignement Supérieur,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64c9,null - null,18
CDC Piémont Oloronais - Incendie,FeatureTypeInfoImpl-2245790e:1419d048044:37,null - null,18
CDC Piémont Oloronais - Rivières,FeatureTypeInfoImpl-2245790e:1419d048044:17d,null - null,18
CDC Piémont Oloronais - eu_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4c64,null - null,18
CDC Piémont Oloronais - refoul_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b64,null - null,18
CDC Piémont Oloronais - unit_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4ab3,null - null,18
CDC Penne d'Agenais - ZU Dausse,FeatureTypeInfoImpl-2245790e:1419dadf6d9:4089,null - null,18
CR Aqutaine - THD Offre,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77d7,null - null,18
SIRTAQUI - Résidences,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4509,null - null,18
public_layer,FeatureTypeInfoImpl-2b665931:15a1d6fbd50:-7ff6,null - null,18
DDT 47 - Bruit Assiette,FeatureTypeInfoImpl-1bfa188e:149ec3ed113:199e,null - null,18
DDT 47 - Bruit Generateur,FeatureTypeInfoImpl-1bfa188e:149ec826460:7a8b,null - null,18
DDT 47 - pprn_argile,FeatureTypeInfoImpl-4d526dfe:149f05ab62e:d86,null - null,18
DDT 47 - pprn_inondation,FeatureTypeInfoImpl-4d526dfe:149f06d9cc6:24a8,null - null,18
DDT 47 - pprn_mvtdt,FeatureTypeInfoImpl-4d526dfe:149f086530a:21e6,null - null,18
DDT 47 - pprt_technologique,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:-16b2,null - null,18
DDT 47 - scot,FeatureTypeInfoImpl-4d526dfe:149f0e6e556:-7d4e,null - null,18
DDT 47 - Entités Paysagères,FeatureTypeInfoImpl-2ef72339:14a34f162e0:-7b3f,null - null,18
DDTM33 - SRU,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e91,null - null,18
Dreal-TRI-Enjeu IPPC - Debord,FeatureTypeInfoImpl--68c7c94:14d46fe7e7b:2f0e,null - null,18
DIRA : Occupation du sol,FeatureTypeInfoImpl--58ac8fd2:14377594a3d:217b,null - null,18
DIRA : Flore d'Oloron-Sainte-Marie,FeatureTypeInfoImpl--58ac8fd2:14377594a3d:24ae,null - null,18
DRAC - Bibliothèques,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7fa7,null - null,18
DRAC - Jardins remarquables,FeatureTypeInfoImpl-6e51fee3:1461ee230a8:-18c2,null - null,18
DRAC - Médiathèques,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7fa5,null - null,18
Dreal-TRI-Enjeu IPPC - Subm,FeatureTypeInfoImpl--68c7c94:14d470cbd7d:3513,null - null,18
DRAC - Musées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7fa1,null - null,18
geofla_departement_test,FeatureTypeInfoImpl--1ff25990:1420550b62d:3eb2,null - null,18
Lieudits,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fd7,null - null,18
Dreal-TRI-Enjeu Patrimoine ponctuel-Subm,FeatureTypeInfoImpl--68c7c94:14d4755babb:77b0,null - null,18
Dreal-TRI-Enjeu DCE- Débord,FeatureTypeInfoImpl--68c7c94:14d48d9454e:-59be,null - null,18
Dreal-TRI-Enjeu DCE- Subm,FeatureTypeInfoImpl--68c7c94:14d48d9454e:-59b8,null - null,18
Dreal-TRI-Enjeu Patrimoine ponctuel-Debord,FeatureTypeInfoImpl--68c7c94:14d472ce9fe:60da,null - null,18
Dreal-TRI-Enjeu Patrimoine sites-Debord,FeatureTypeInfoImpl--68c7c94:14d476b9395:-1c25,null - null,18
Dreal-TRI-Enjeu Patrimoine sites-Subm,FeatureTypeInfoImpl--68c7c94:14d476b9395:-1760,null - null,18
Dreal-TRI-STEU-Debord,FeatureTypeInfoImpl--68c7c94:14d4781f864:5c2d,null - null,18
Dreal-TRI-Périmètre,FeatureTypeInfoImpl-1381bef0:14d7034dce6:-6eb3,null - null,18
Dreal-TRI-Lits mineurs,FeatureTypeInfoImpl-1381bef0:14d704a8e6f:62cc,null - null,18
Dreal-TRI-Zones soustraites à l'inondation,FeatureTypeInfoImpl-1381bef0:14d70998968:37bb,null - null,18
Dreal-TRI-sur-Zones de sur-aléa,FeatureTypeInfoImpl-1381bef0:14d70c79779:1f13,null - null,18
Asso Du pin sur la planche - arbres plantés,FeatureTypeInfoImpl--1ff25990:14204a38c0f:36f2,null - null,18
Asso Du pin sur la planche - axe de plantation,FeatureTypeInfoImpl--1ff25990:14204a38c0f:370c,null - null,18
Asso Du pin sur la planche - emprise axe de 20m,FeatureTypeInfoImpl--1ff25990:14204a38c0f:3731,null - null,18
EHLG - Installations agricoles du Pays Basque,FeatureTypeInfoImpl-223d3190:15312d71b1e:2a9,null - null,18
EPIDOR - Bathymétrie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e14,null - null,18
EPIDOR - Enveloppe inondable PAPI dordogne,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e18,null - null,18
EPIDOR - Aire d'intervention des EPTB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e0c,null - null,18
EPIDROPT - Arbres instables Ap,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea4,null - null,18
EPIDROPT - Arbres instables Api,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e9e,null - null,18
EPIDROPT - Arbres instables ATL,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ebc,null - null,18
FD pêche 33 - Contextes piscicoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dac,null - null,18
GeoTransfert - Barres intertidales,FeatureTypeInfoImpl--6793a5a7:14183a422ac:5c50,null - null,18
GeoTransfert - Sorties de baïnes,FeatureTypeInfoImpl--6793a5a7:14183a422ac:5e55,null - null,18
GeoTransfert - Comparaison trait de côte de 2010-2012,FeatureTypeInfoImpl-2245790e:1419c920d26:-5099,null - null,18
GeoTransfert - Comparaison trait de côte de 2012-2013,FeatureTypeInfoImpl-2245790e:1419c920d26:-3b23,null - null,18
ocs_assemblage_00_09_generalise_simplif_2,FeatureTypeInfoImpl--3cde75bc:15708fb0802:-6114,null - null,18
ocs_assemblage_00_09_generalise_simplif_3,FeatureTypeInfoImpl--3cde75bc:15709f9a8eb:45f1,null - null,18
OCS_2009_fin_coupe_nodata,CoverageInfoImpl--bc07016:15723572a7c:5d2,null - null,18
GPMB - Appontement,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-8da,null - null,18
GPMB - Bouées,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:629c,null - null,18
GPMB - Chenal de navigation,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-8a7,null - null,18
GPMB - Circonscriptions,FeatureTypeInfoImpl--3e77d70f:141973dd3d9:-3b80,null - null,18
GPMB - Epaves,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:62bf,null - null,18
GPMB - Limite Transversale de la mer,FeatureTypeInfoImpl-231d93e3:141a274342b:39cd,null - null,18
GPMB - Marégraphe,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:134,null - null,18
GPMB - Passes,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:179,null - null,18
GPMB - Quais,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:200,null - null,18
BDOrtho40cm_2009_aqui_blanc_transparent,CoverageInfoImpl--5e85e6b8:13967bfcfef:-5440,null - null,18
pyramid,CoverageInfoImpl--4e4edcb3:15b3db67abd:6cee,null - null,18
test_deflate,CoverageInfoImpl--4e4edcb3:15b43cff3e5:55e0,null - null,18
test_lzw,CoverageInfoImpl--4e4edcb3:15b4282fbe7:1514,null - null,18
OCA - Projection 2020 du trait de côte,FeatureTypeInfoImpl--526cedd4:143d45a8877:66d2,null - null,18
OCA - Projection 2040 du trait de côte,FeatureTypeInfoImpl--526cedd4:143d482b71d:7e11,null - null,18
Pays du Grand Bergeracois - Ambulances,FeatureTypeInfoImpl--3ec8a186:148eea01a3b:-3b39,null - null,18
Pays du Grand Bergeracois - Associations,FeatureTypeInfoImpl-1bf44d9a:1492c93c8c2:3621,null - null,18
Pays du Grand Bergeracois - Bibliothèques,FeatureTypeInfoImpl-1bf44d9a:1492c93c8c2:3d09,null - null,18
Pays du Grand Bergeracois - CCAS,FeatureTypeInfoImpl-1bf44d9a:1492c93c8c2:40a4,null - null,18
Pays du Grand Bergeracois - Collèges,FeatureTypeInfoImpl-1bf44d9a:1492cea459e:-2a39,null - null,18
Pays du Grand Bergeracois - Crèches,FeatureTypeInfoImpl-1bf44d9a:1492cea459e:-28a0,null - null,18
Pays du Grand Bergeracois - Ecoles élémentaires,FeatureTypeInfoImpl-1bf44d9a:1492cf8d8e2:-1b78,null - null,18
Pays du Grand Bergeracois - Ecoles maternelles,FeatureTypeInfoImpl-1bf44d9a:1492cfd3adb:6902,null - null,18
Pays du Grand Bergeracois - Intercommunalite,FeatureTypeInfoImpl-278241d0:14b018484a6:-7b08,null - null,18
Pays du Grand Bergeracois - Lycées,FeatureTypeInfoImpl-1bf44d9a:1492cfd3adb:5db0,null - null,18
Pays du Grand Bergeracois - Offices de tourisme,FeatureTypeInfoImpl--6dc8b695:14931910cfa:5e07,null - null,18
Pays du Grand Bergeracois - Pharmacies,FeatureTypeInfoImpl-1bf44d9a:1492d79f347:6a83,null - null,18
Pays du Grand Bergeracois - Piscines,FeatureTypeInfoImpl-1bf44d9a:1492d79f347:748c,null - null,18
Pays du Grand Bergeracois - Salles de spectacle,FeatureTypeInfoImpl-1bf44d9a:1492dd4584f:-2158,null - null,18
Pays du Grand Bergeracois - Salles multisport,FeatureTypeInfoImpl-1bf44d9a:1492e0d34ec:-435,null - null,18
Pays du Grand Bergeracois - Salles des Fêtes,FeatureTypeInfoImpl-1bf44d9a:1492da8c2e3:196a,null - null,18
AT Enseignement - Surfacique,FeatureTypeInfoImpl--9344b3a:137c7794b0c:-7d5f,null - null,18
regions,FeatureTypeInfoImpl--474ece09:133208a1f4e:-7a15,null - null,18
PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de,null - null,18
