Cartogip,ID Cartogip,GeoServer,ID GeoServer
ocs_bdcarto - eau libre,202,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - sable/graviers,203,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
coz - Energie,216,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 6m,223,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DECI Archives,224,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DECI,230,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
erp - Erp33 niv1 panel,239,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
WMS Geosignal,262,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
politiques_publiques - ZFU,274,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
politiques_publiques - ZUS,279,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements complets,322,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sitac (>30 jours),323,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements Inter-Services (SUPPRIMER),334,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - BRGM Géologie 1/1000000,362,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Reserves_de_la_biosphere,364,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DRONE - dernière capture,379,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - Aquimap_2154,384,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
carmen - Zico,388,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Bilan operationnel,400,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Helico,401,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Cibles,402,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Coupures electricité (libellé),404,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
indicateurs_conso_fonciere - Cf select dom pub,407,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 9m50,418,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
projets_infrastructures - Fuseau A65,419,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 8m,421,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DRONE - historique,455,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Groupes électrogenes distribués,458,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 6 m,461,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Moyens aériens,465,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Orthophoto Biarritz,484,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
novaqt - Alimentation,502,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Evénements (>=30jours),515,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements (>30 jours),516,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Znieff1,520,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Parcs nationaux,521,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Znieff1 mer,526,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Znieff2 mer,527,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Lieux dits (SDIS47),528,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Site inscrit,534,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - Fond GIP-IGN,538,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
projets_infrastructures - Fermes solaires,540,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Tonneins 10m,556,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 7 m,568,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_telecom - TELECOM CCMACS,575,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
raster - Pas de fond,580,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Scan250nb,582,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
rte - Supports (Pylones),590,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Forages privés,601,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Inondations (<=30jrs),605,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
filiere_bois - Postit,608,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Buffer utilisateur DECI,619,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Buffer 400m REE,622,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - carrière ou décharge,653,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Inondations (>30jrs),660,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Groupes électrogenes distribués,663,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - broussaille,672,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Groupes électrogenes distribués,676,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Agen 8m50,679,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Tonneins 6 m,685,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Saisies,687,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 8 m,690,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - inondations/Remontées de nappe sédimentaires,698,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Tonneins 8m50,702,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Alertes (surfacique),707,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
formation - sn_signalementsignalements,711,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
politiques_publiques - Développer les recherches finalisées et valoriser les résultats,715,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
politiques_publiques - Relever le défi climatique et énergétique,719,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
politiques_publiques - Protéger et valoriser l'atout environnemental de l'Aquitaine,721,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
carte_reference - Forages privés,726,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
formation - formation mfv signalement buffer,731,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 3m,753,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 3.75m,758,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 4.5m,762,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 5m,770,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_telecom - Noeud,771,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 7m,772,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - submersion Vézère 9m,773,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
novaqt - Savoirs,781,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
eau - BCAE Global Arrêtés,818,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements (>30 jours),825,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Peuplements brulés,826,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sitac (>30 jours),827,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
raster - Relief MNT,828,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Znieff2,838,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DECI,848,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Agen 6m50,853,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddtm47 - Installation classées,860,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_routier - Interruptions de terre-plein central,861,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
projets_infrastructures - PPEANP Pessac Mérignac,862,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - PCO Marmande,863,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_routier - Péages,864,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Historique alertes (surfacique),869,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Historique alertes (point),870,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
eau - Axes migrateurs amphihalins,873,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - BRGM Géologie 1/50.000,880,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Historique DECI,897,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Alertes (ligne),903,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Lieux dits (SDIS33),917,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_routier - Portail autoroutier,922,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Puisards,923,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements (<=30 jours),941,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Agen 7m50,944,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sitac (<=30jours),948,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - PCO Tonneins,949,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
eau - Postit,954,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Relevés recette-cartogip mobile,955,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalements (<=30jours),965,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Agen 9 m,971,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Demandes REE,974,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
projets_infrastructures - Rétablissement des fossés,975,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - PCO Agen,1000,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 11m,1112,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
indicateurs_conso_fonciere - Unités foncières,1124,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
indicateurs_conso_fonciere - 1) Historique de l'étalement urbain,1130,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - PGSD - Ilots forestiers,1131,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
indicateurs_conso_fonciere - 4) Disponibilité potentielle selon le droit des sols,1132,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sdis40 - Sdis40 - Prise Eau,1146,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Quadrigramme,1181,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - marais/tourbière,1182,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Mers et océans,1219,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
reseau_telecom - Artères,1192,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sitac (>=30jours),1198,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Orthophoto Marmande,1200,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
carmen - Site inscrit,1214,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Limites des marées,1232,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - Fond_GIP_IGN,1241,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CORINE LAND COVER 2006,1245,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sitac,1254,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Commune_Loi_Montagne,1257,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Groupes électrogenes distribués,1274,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
eau - BCAE global arrete,1297,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Dépôt déconseillé,1304,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Dépôt existant,1308,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Implantation possible,1309,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Implantation possible,1312,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Dépôt déconseillé,1313,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pgsd - Dépôt existant,1317,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sdis40_web_et_Fond_GIP,1324,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Aquimap,1325,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
carmen - Directive oiseaux,1333,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
formation - Nc signal couche,1413,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
telespazio - Z3 mortalités,1420,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Formation,1453,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Inondations (<=90jrs),1480,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Inondations (>90jrs),1482,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - Village du Marathon de Bordeaux,1494,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
telespazio - Probabilité de mortalité septembre2015,1498,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Relevés cartogip mobile,1521,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
gendarmerie - Gendarmerie,1523,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
telespazio - Z2 mortalités,1525,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - DECI Archive,1529,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
cub - Couloirs de Bus,1551,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
annuaire - Annuaire GC,1557,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Suspicions mobiles,1587,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
rff - Reseau ferre,1603,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
rff - Ponts ferroviaires,1623,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
rff - Traversées pietonnes,1624,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
calcul_itineraire - Itineraires,1627,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CarteGCIS33 euro (maj 02/06/2016),1635,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sidpc - SAIP,1726,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Relevés cartogip mobile,1733,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Relevé DECI,1734,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - SCAN25 Topographique,1742,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
onf - Chenaies SIVU,1751,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
onf - DGAEM,1754,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
formation - Formation mfv signalement,1762,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Isodistance 420m,1793,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Isodistance 400m,1794,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Isodistance 210m,1795,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Abattoirs agréés,1817,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Cuisines centrales agréées,1829,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Hypermarchés,1832,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Entrepots agrées,1835,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Supermarchés,1836,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Transporteurs animaux,1846,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Transporteurs équidés,1847,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ppi - Centrales nucleaires,1848,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Vétérinaires,1850,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Abattage volailles,1857,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ddpp - Pensions de carnivores,1862,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sidpc - Stations-services,1870,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sidpc - APMS,1875,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
erp - erp47_erpautres_batlocl93,1883,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sidpc - APDI/APMS saisies,1887,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sidpc - APDI,1888,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Ecorcage degat gibier,1896,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - ETARE (SDIS 47),1940,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Signalement suite à intemperie,1962,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Elevation,1967,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Alimentation en eau,1973,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Action offensive,1975,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource - Cheminements,1976,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource Déclivité,1977,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
tmp - test_sn_ligne,1980,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sinistre,1982,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource - Alimentation en eau,1983,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Annotation,1989,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Position des actions,1991,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Action defensive,1993,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Donnees contextuelles,1997,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Moyens Intervention SP,1998,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Moyens non SP,2002,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Elevation,2007,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Action offensive,2008,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Annotation,2012,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Position des actions,2015,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Action defensive,2016,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Moyens non SP,2017,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Donnees contextuelles,2018,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Moyens Intervention SP,2021,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource - Cheminements,2024,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource Déclivité,2025,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Sinistre,2026,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Ressource - Alimentation en eau,2027,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Photo aerienne 1985 lot3,2030,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Photo aerienne 1985 lot5,2031,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Photo aerienne 1985 lot1,2032,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
